69907566,Travessa Alegria,,Recanto dos Buritis,7735,1
69907569,Beco da ETA,,Recanto dos Buritis,7735,1
69907572,Travessa Osvaldo Coelho,,Recanto dos Buritis,7735,1
69907575,Travessa Coelho,- até 399/400,Recanto dos Buritis,7735,1
69907620,Travessa Santa Rosa,,Santa Inês,7735,1
69907623,Travessa Maria Antônia,,Santa Inês,7735,1
69907626,Travessa Aldenor de Souza,,Santa Inês,7735,1
69907629,Travessa Ribeirinho,,Santa Inês,7735,1
69907632,Travessa Paulista,,Santa Inês,7735,1
69907635,Travessa São Bento,,Santa Inês,7735,1
69907638,Rua Buriti,,Santa Inês,7735,1
69907641,Rua da Sanacre,- de 1701/1702 ao fim,Santa Inês,7735,1
69907644,Travessa 12 de Junho,,Santa Inês,7735,1
69907647,Travessa da Amizade,,Santa Inês,7735,1
69907650,Beco 5 de Maio,,Santa Inês,7735,1
69907653,Beco 1º de Maio,,Santa Inês,7735,1
69907656,Travessa Dourado,,Santa Inês,7735,1
69907659,Travessa 3 de Maio,,Santa Inês,7735,1
69907662,Travessa Ribeiro,,Santa Inês,7735,1
69907665,Rua Shalon,,Santa Inês,7735,1
69907668,Rua Santa Inês,,Santa Inês,7735,1
69907671,Travessa Acerola,,Santa Inês,7735,1
69907674,Travessa Thesco,,Santa Inês,7735,1
69907677,Rua José Luis,,Santa Inês,7735,1
69907680,Rua Santa Rita,,Santa Inês,7735,1
69907683,Travessa Pinho,,Santa Inês,7735,1
69907686,Rua Tio Aldorico,,Santa Inês,7735,1
69907689,Rua José Carlos,,Santa Inês,7735,1
69907692,Travessa da Castanha,,Santa Inês,7735,1
69907695,Travessa Mangueira,,Santa Inês,7735,1
69907698,Rua da Mangueira,,Santa Inês,7735,1
69907701,Rodovia BR-364,(Rio Branco-Porto Velho) - até 5013 - lado ímpar,Santa Inês,7735,1
69907704,Rodovia BR-364,(Rio Branco-Porto Velho) - de 5015 a 6721 - lado ímpar,Santa Inês,7735,1
69907707,Travessa Lourival Castanha,,Santa Inês,7735,1
69907710,Travessa Ipê,,Santa Inês,7735,1
69907716,Travessa Pica-pau,,Santa Inês,7735,1
69907719,Rua Nilo Meireles,,Santa Inês,7735,1
69907722,Travessa Recreio,,Santa Inês,7735,1
69907725,Rua Edmundo Pinto,,Santa Inês,7735,1
69907728,Beco Amazonas,,Santa Inês,7735,1
69907731,Rua da Sanacre,- até 1699/1700,Santa Inês,7735,1
69907734,Travessa Mateus,,Santa Inês,7735,1
69907737,Travessa da Judia,- de 821 ao fim - lado ímpar,Santa Inês,7735,1
69907740,Travessa Santo Antônio,,Santa Inês,7735,1
69907743,Travessa Neto,,Santa Inês,7735,1
69907746,Travessa Azeitona,,Santa Inês,7735,1
69907749,Travessa São Paulo,,Santa Inês,7735,1
